2019-12-23 13:09:57 | 1 | Closing |
2019-12-23 13:09:57 | 1 | Closing |
2019-12-23 13:09:57 | 1 | DROWSY |  output/output_video/20191223/20191223_1309.mp4
2019-12-23 13:09:57 | 1 | Closing |
2019-12-23 13:09:58 | 1 | Closing |
2019-12-23 13:09:58 | 1 | DROWSY |  output/output_video/20191223/20191223_1309.mp4
2019-12-23 13:09:58 | 1 | Closing |
2019-12-23 13:09:58 | 1 | DROWSY |  output/output_video/20191223/20191223_1309.mp4
2019-12-23 13:09:58 | 1 | Closing |
2019-12-23 13:09:58 | 1 | DROWSY |  output/output_video/20191223/20191223_1309.mp4
2019-12-23 13:09:58 | 1 | Opening |
2019-12-23 13:09:58 | 1 | Opening |
2019-12-23 13:09:58 | 1 | Opening |
2019-12-23 13:09:58 | 1 | Opening |
2019-12-23 13:09:58 | 1 | Opening |
2019-12-23 13:09:59 | 1 | Opening |
2019-12-23 13:09:59 | 1 | Opening |
2019-12-23 13:09:59 | 1 | Opening |
2019-12-23 13:09:59 | 1 | Closing |
2019-12-23 13:09:59 | 1 | Opening |
2019-12-23 13:09:59 | 1 | Opening |
2019-12-23 13:09:59 | 1 | Opening |
2019-12-23 13:09:59 | 1 | Opening |
2019-12-23 13:09:59 | 1 | Opening |
2019-12-23 13:10:00 | 1 | Opening |
2019-12-23 13:10:00 | 1 | Opening |
